id,date,lon,lat,depth,type,level,loc,incident,city,province
3281,2017-08-12 06:19:06,82.71,44.29,15,ML,3.3,新疆精河,天然地震,博尔塔拉蒙古自治州,新疆维吾尔自治区
3282,2017-08-12 02:20:14,82.72,44.28,15,ML,3.1,新疆精河,天然地震,博尔塔拉蒙古自治州,新疆维吾尔自治区
3283,2017-08-11 19:26:21,103.86,33.12,16,ML,3.5,四川九寨沟,天然地震,阿坝藏族羌族自治州,四川省
3284,2017-08-11 09:58:54,121.38,23.15,19,Ms,4.4,台湾台东,天然地震,台湾省,台湾省
3285,2017-08-11 07:31:12,89.57,47.56,11,ML,3.0,新疆富蕴,天然地震,阿勒泰地区,新疆维吾尔自治区
3286,2017-08-10 17:48:36,103.88,33.22,20,Ms,4.3,四川九寨沟,天然地震,阿坝藏族羌族自治州,四川省
3287,2017-08-10 09:54:02,103.84,33.18,14,ML,3.4,四川九寨沟,天然地震,阿坝藏族羌族自治州,四川省
3288,2017-08-10 08:10:22,82.74,44.25,11,ML,3.3,新疆精河,天然地震,博尔塔拉蒙古自治州,新疆维吾尔自治区
3289,2017-08-10 05:05:56,103.86,33.14,20,Ms,4.6,四川九寨沟,天然地震,阿坝藏族羌族自治州,四川省
3290,2017-08-10 03:02:12,103.77,33.25,22,ML,3.6,四川九寨沟,天然地震,阿坝藏族羌族自治州,四川省
3291,2017-08-10 02:30:50,103.84,33.16,23,ML,3.0,四川九寨沟,天然地震,阿坝藏族羌族自治州,四川省
3292,2017-08-10 01:14:12,82.74,44.29,13,ML,3.3,新疆精河,天然地震,博尔塔拉蒙古自治州,新疆维吾尔自治区
3293,2017-08-10 00:05:35,121.53,23.56,24,ML,3.7,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
3294,2017-08-09 23:47:52,82.8,44.32,7,ML,3.3,新疆精河,天然地震,博尔塔拉蒙古自治州,新疆维吾尔自治区
3295,2017-08-09 18:02:09,82.85,44.3,6,ML,3.2,新疆精河,天然地震,博尔塔拉蒙古自治州,新疆维吾尔自治区
3296,2017-08-09 13:30:01,82.07,44.1,7,ML,3.0,新疆尼勒克,天然地震,伊犁哈萨克自治州,新疆维吾尔自治区
3297,2017-08-09 13:22:40,82.79,44.29,12,Ms,4.3,新疆精河,天然地震,博尔塔拉蒙古自治州,新疆维吾尔自治区
3298,2017-08-09 10:17:05,103.85,33.1,5,Ms,4.9,四川九寨沟,天然地震,阿坝藏族羌族自治州,四川省
3299,2017-08-09 09:32:47,103.74,33.28,16,ML,3.7,四川九寨沟,天然地震,阿坝藏族羌族自治州,四川省
3300,2017-08-09 09:22:14,103.84,33.16,21,ML,3.6,四川九寨沟,天然地震,阿坝藏族羌族自治州,四川省
3301,2017-08-09 08:54:32,82.69,44.28,19,ML,3.1,新疆精河,天然地震,博尔塔拉蒙古自治州,新疆维吾尔自治区
3302,2017-08-09 08:52:34,82.73,44.31,12,ML,3.2,新疆精河,天然地震,博尔塔拉蒙古自治州,新疆维吾尔自治区
3303,2017-08-09 08:51:02,82.74,44.29,13,ML,3.0,新疆精河,天然地震,博尔塔拉蒙古自治州,新疆维吾尔自治区
3304,2017-08-09 08:40:23,82.61,44.29,13,ML,3.5,新疆精河,天然地震,博尔塔拉蒙古自治州,新疆维吾尔自治区
3305,2017-08-09 08:29:03,103.79,33.3,18,ML,3.9,四川九寨沟,天然地震,阿坝藏族羌族自治州,四川省
3306,2017-08-09 08:27:26,82.71,44.27,13,ML,3.1,新疆精河,天然地震,博尔塔拉蒙古自治州,新疆维吾尔自治区
3307,2017-08-09 08:22:37,82.73,44.31,11,ML,4.0,新疆精河,天然地震,博尔塔拉蒙古自治州,新疆维吾尔自治区
3308,2017-08-09 08:10:10,103.86,33.14,17,ML,3.8,四川九寨沟,天然地震,阿坝藏族羌族自治州,四川省
3309,2017-08-09 07:44:31,82.77,44.3,12,ML,4.8,新疆精河,天然地震,博尔塔拉蒙古自治州,新疆维吾尔自治区
3310,2017-08-09 07:39:18,82.74,44.29,12,ML,4.5,新疆精河,天然地震,博尔塔拉蒙古自治州,新疆维吾尔自治区
3311,2017-08-09 07:36:27,82.74,44.29,11,ML,3.3,新疆精河,天然地震,博尔塔拉蒙古自治州,新疆维吾尔自治区
3312,2017-08-09 07:35:02,82.87,44.32,12,ML,3.3,新疆精河,天然地震,博尔塔拉蒙古自治州,新疆维吾尔自治区
3313,2017-08-09 07:32:51,82.75,44.29,15,ML,4.1,新疆精河,天然地震,博尔塔拉蒙古自治州,新疆维吾尔自治区
3314,2017-08-09 07:31:06,82.81,44.28,11,ML,4.2,新疆精河,天然地震,博尔塔拉蒙古自治州,新疆维吾尔自治区
3315,2017-08-09 07:27:52,82.89,44.27,11,Ms,6.6,新疆精河,天然地震,博尔塔拉蒙古自治州,新疆维吾尔自治区
3316,2017-08-09 06:49:31,103.77,33.31,4,ML,3.2,四川九寨沟,天然地震,阿坝藏族羌族自治州,四川省
3317,2017-08-09 06:49:03,103.87,33.12,16,ML,3.4,四川九寨沟,天然地震,阿坝藏族羌族自治州,四川省
3318,2017-08-09 06:24:48,103.84,33.15,18,ML,3.0,四川九寨沟,天然地震,阿坝藏族羌族自治州,四川省
3319,2017-08-09 05:41:08,103.85,33.17,16,ML,3.2,四川九寨沟,天然地震,阿坝藏族羌族自治州,四川省
3320,2017-08-09 05:37:13,103.86,33.13,23,Ms,4.3,四川九寨沟,天然地震,阿坝藏族羌族自治州,四川省
3321,2017-08-09 05:16:01,103.76,33.31,14,ML,3.2,四川九寨沟,天然地震,阿坝藏族羌族自治州,四川省
3322,2017-08-09 00:35:17,103.84,33.15,21,ML,3.4,四川九寨沟,天然地震,阿坝藏族羌族自治州,四川省
3323,2017-08-08 23:51:12,103.89,33.12,12,ML,3.2,四川九寨沟,天然地震,阿坝藏族羌族自治州,四川省
3324,2017-08-08 23:49:17,103.78,33.28,19,ML,3.0,四川九寨沟,天然地震,阿坝藏族羌族自治州,四川省
3325,2017-08-08 21:41:34,103.84,33.17,13,ML,3.3,四川九寨沟,天然地震,阿坝藏族羌族自治州,四川省
3326,2017-08-08 21:28:55,103.79,33.26,9,ML,3.2,四川九寨沟,天然地震,阿坝藏族羌族自治州,四川省
3327,2017-08-08 21:19:48,103.82,33.2,10,Ms,7.0,四川九寨沟,天然地震,阿坝藏族羌族自治州,四川省
3328,2017-08-07 21:12:31,94.77,31.75,6,ML,3.3,西藏巴青,天然地震,昌都市,西藏自治区
3329,2017-08-06 15:43:18,75.13,39.05,14,ML,3.3,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3330,2017-08-05 12:01:56,108.85,26.57,5,ML,3.3,贵州剑河,天然地震,黔东南苗族侗族自治州,贵州省
3331,2017-08-05 03:24:01,95.58,39.56,4,ML,3.3,甘肃肃北,天然地震,酒泉市,甘肃省
3332,2017-08-04 05:43:53,103.65,24.2,16,ML,3.3,云南弥勒,天然地震,红河哈尼族彝族自治州,云南省
3333,2017-08-01 06:31:03,108.61,23.93,8,ML,3.0,广西忻城,天然地震,来宾市,广西壮族自治区
3334,2017-07-31 00:33:46,108.6,23.93,9,ML,3.6,广西忻城,天然地震,来宾市,广西壮族自治区
3335,2017-07-30 11:12:31,74.4,39.16,6,ML,3.6,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3336,2017-07-29 07:06:51,100.35,22.8,14,ML,3.3,云南澜沧,天然地震,普洱市,云南省
3337,2017-07-28 01:43:09,124.73,45.24,10,ML,3.0,吉林松原,天然地震,松原市,吉林省
3338,2017-07-27 15:08:15,121.4,21.87,82,Ms,3.9,台湾屏东海域,天然地震,中华人民共和国,中华人民共和国
3339,2017-07-25 11:43:11,110.1,31.12,8,ML,3.1,重庆巫山,天然地震,重庆市,重庆市
3340,2017-07-25 05:46:36,88.55,41.78,9,ML,4.0,新疆托克逊,天然地震,吐鲁番市,新疆维吾尔自治区
3341,2017-07-23 18:43:53,77.85,39.99,7,ML,3.1,新疆阿图什,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3342,2017-07-23 07:13:34,124.77,45.29,10,Ms,5.0,吉林松原,天然地震,松原市,吉林省
3343,2017-07-22 23:15:31,85.75,42.09,10,ML,3.1,新疆焉耆,天然地震,巴音郭楞蒙古自治州,新疆维吾尔自治区
3344,2017-07-22 18:59:24,82.42,42.0,10,ML,3.0,新疆拜城,天然地震,阿克苏地区,新疆维吾尔自治区
3345,2017-07-20 17:37:21,105.37,32.43,23,ML,3.0,四川青川,天然地震,广元市,四川省
3346,2017-07-20 16:12:25,83.84,41.3,5,ML,3.1,新疆库车,天然地震,阿克苏地区,新疆维吾尔自治区
3347,2017-07-19 22:17:30,82.44,41.92,7,ML,3.4,新疆拜城,天然地震,阿克苏地区,新疆维吾尔自治区
3348,2017-07-18 07:59:44,78.74,40.78,12,ML,3.7,新疆柯坪,天然地震,阿克苏地区,新疆维吾尔自治区
3349,2017-07-18 03:16:25,121.65,23.6,30,ML,3.6,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
3350,2017-07-17 06:56:00,105.33,32.37,21,Ms,4.7,四川青川,天然地震,广元市,四川省
3351,2017-07-16 00:56:12,82.75,30.65,9,Ms,3.9,西藏仲巴,天然地震,日喀则市,西藏自治区
3352,2017-07-15 12:53:59,84.57,43.94,11,ML,3.1,新疆乌苏,天然地震,塔城地区,新疆维吾尔自治区
3353,2017-07-15 01:41:26,107.33,24.83,6,ML,3.7,广西南丹,天然地震,河池市,广西壮族自治区
3354,2017-07-14 05:04:08,122.06,36.58,7,ML,3.6,山东荣成海域,天然地震,中华人民共和国,中华人民共和国
3355,2017-07-13 22:03:58,100.53,23.33,13,ML,3.6,云南景谷,天然地震,普洱市,云南省
3356,2017-07-12 18:42:17,101.59,37.69,9,Ms,4.1,青海门源,天然地震,海北藏族自治州,青海省
3357,2017-07-11 06:05:34,75.48,38.92,5,ML,3.7,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3358,2017-07-10 03:33:41,82.79,39.63,8,ML,3.2,新疆沙雅,天然地震,阿克苏地区,新疆维吾尔自治区
3359,2017-07-09 15:59:48,95.84,29.03,8,ML,3.8,西藏墨脱,天然地震,林芝市,西藏自治区
3360,2017-07-04 09:03:25,119.14,46.56,12,ML,3.1,内蒙古东乌珠穆沁旗,天然地震,锡林郭勒盟,内蒙古自治区
3361,2017-07-03 18:04:26,87.16,43.98,7,ML,3.1,新疆昌吉,天然地震,昌吉回族自治州,新疆维吾尔自治区
3362,2017-07-02 21:01:46,95.03,31.92,8,ML,3.3,西藏丁青,天然地震,昌都市,西藏自治区
3363,2017-07-02 14:34:56,101.71,25.11,5,Ms,4.1,云南禄丰,天然地震,楚雄彝族自治州,云南省
3364,2017-06-30 05:35:28,98.37,36.92,10,ML,3.1,青海乌兰,天然地震,海西蒙古族藏族自治州,青海省
3365,2017-06-29 03:46:51,77.71,40.27,5,ML,3.2,新疆阿图什,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3366,2017-06-26 15:35:49,83.91,36.38,9,ML,3.3,新疆民丰,天然地震,和田地区,新疆维吾尔自治区
3367,2017-06-26 08:47:43,104.72,28.13,8,ML,3.4,四川筠连,天然地震,宜宾市,四川省
3368,2017-06-25 11:23:15,83.85,41.31,16,ML,3.3,新疆库车,天然地震,阿克苏地区,新疆维吾尔自治区
3369,2017-06-25 03:47:05,77.9,37.25,8,ML,3.4,新疆皮山,天然地震,和田地区,新疆维吾尔自治区
3370,2017-06-24 20:08:59,103.31,23.74,18,ML,3.1,云南开远,天然地震,红河哈尼族彝族自治州,云南省
3371,2017-06-23 15:58:30,83.68,41.35,13,ML,3.2,新疆库车,天然地震,阿克苏地区,新疆维吾尔自治区
3372,2017-06-22 11:57:45,83.83,36.48,7,ML,3.1,新疆民丰,天然地震,和田地区,新疆维吾尔自治区
3373,2017-06-21 15:25:37,121.85,24.68,21,Ms,4.0,台湾宜兰海域,天然地震,台湾省,台湾省
3374,2017-06-20 19:22:34,95.03,32.01,7,ML,3.1,西藏丁青,天然地震,昌都市,西藏自治区
3375,2017-06-19 15:31:40,93.46,33.84,10,Ms,3.4,青海治多,天然地震,玉树藏族自治州,青海省
3376,2017-06-18 17:39:20,110.46,31.06,7,Ms,4.2,湖北巴东,天然地震,恩施土家族苗族自治州,湖北省
3377,2017-06-18 16:33:48,120.73,38.07,5,ML,3.6,山东长岛海域,天然地震,中华人民共和国,中华人民共和国
3378,2017-06-18 14:09:29,91.17,33.58,10,Ms,3.9,青海唐古拉,天然地震,海西蒙古族藏族自治州,青海省
3379,2017-06-17 05:43:08,95.09,29.8,7,ML,3.0,西藏巴宜,天然地震,林芝市,西藏自治区
3380,2017-06-16 19:48:12,110.45,31.06,8,Ms,4.3,湖北巴东,天然地震,恩施土家族苗族自治州,湖北省
3381,2017-06-16 05:29:18,120.38,22.62,36,Ms,4.0,台湾高雄,天然地震,台湾省,台湾省
3382,2017-06-15 07:04:23,76.81,38.13,3,ML,3.2,新疆莎车,天然地震,喀什地区,新疆维吾尔自治区
3383,2017-06-14 14:04:07,91.18,33.58,10,Ms,3.8,青海唐古拉,天然地震,海西蒙古族藏族自治州,青海省
3384,2017-06-14 03:38:20,91.7,33.55,10,Ms,4.8,青海唐古拉,天然地震,海西蒙古族藏族自治州,青海省
3385,2017-06-13 02:50:18,121.54,47.36,20,ML,3.1,内蒙古扎兰屯,天然地震,呼伦贝尔市,内蒙古自治区
3386,2017-06-12 23:31:32,101.81,22.86,16,ML,3.3,云南绿春,天然地震,普洱市,云南省
3387,2017-06-11 06:13:32,124.9,25.8,100,mB,4.5,东海,天然地震,[],[]
3388,2017-06-09 23:33:26,88.1,33.3,6,Ms,3.4,西藏双湖,天然地震,那曲市,西藏自治区
3389,2017-06-09 21:56:16,120.39,33.87,14,ML,3.1,江苏射阳,天然地震,盐城市,江苏省
3390,2017-06-09 21:17:39,104.87,28.11,6,ML,3.3,四川珙县,天然地震,宜宾市,四川省
3391,2017-06-09 05:24:30,91.32,33.53,11,Ms,3.1,青海唐古拉,天然地震,海西蒙古族藏族自治州,青海省
3392,2017-06-08 12:31:49,91.11,33.59,9,Ms,4.1,青海唐古拉,天然地震,海西蒙古族藏族自治州,青海省
3393,2017-06-08 08:56:53,91.13,33.56,10,Ms,4.8,青海唐古拉,天然地震,海西蒙古族藏族自治州,青海省
3394,2017-06-06 14:04:57,103.2,31.32,17,ML,3.9,四川汶川,天然地震,阿坝藏族羌族自治州,四川省
3395,2017-06-05 20:42:45,91.07,33.6,10,Ms,3.3,青海唐古拉,天然地震,海西蒙古族藏族自治州,青海省
3396,2017-06-04 21:24:45,122.72,24.66,10,Ms,4.6,台湾宜兰海域,天然地震,中华人民共和国,中华人民共和国
3397,2017-06-04 14:51:20,105.25,32.51,23,ML,3.1,四川青川,天然地震,广元市,四川省
3398,2017-06-03 18:11:10,103.56,37.99,15,Ms,5.0,内蒙古阿拉善左旗,天然地震,阿拉善盟,内蒙古自治区
3399,2017-06-03 13:07:50,91.35,33.52,10,Ms,3.7,青海唐古拉,天然地震,海西蒙古族藏族自治州,青海省
3400,2017-06-01 11:02:55,94.79,37.46,10,Ms,3.1,青海大柴旦,天然地震,海西蒙古族藏族自治州,青海省
3401,2017-05-30 01:41:22,112.35,30.29,7,ML,3.4,湖北荆州,天然地震,荆州市,湖北省
3402,2017-05-29 07:20:16,122.61,24.78,22,Ms,4.3,东海,天然地震,中华人民共和国,中华人民共和国
3403,2017-05-29 03:29:18,122.6,25.0,20,Ms,5.3,东海,天然地震,中华人民共和国,中华人民共和国
3404,2017-05-29 03:27:15,122.53,24.95,21,Ms,5.3,东海,天然地震,中华人民共和国,中华人民共和国
3405,2017-05-28 18:59:25,83.68,42.14,10,ML,3.3,新疆库车,天然地震,阿克苏地区,新疆维吾尔自治区
3406,2017-05-28 05:39:25,81.84,41.78,10,ML,3.4,新疆拜城,天然地震,阿克苏地区,新疆维吾尔自治区
3407,2017-05-27 14:02:13,74.01,39.87,7,ML,3.1,新疆乌恰,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3408,2017-05-25 13:48:12,120.48,23.43,9,Ms,4.1,台湾嘉义,天然地震,台湾省,台湾省
3409,2017-05-25 04:53:37,103.31,23.75,15,ML,3.0,云南开远,天然地震,红河哈尼族彝族自治州,云南省
3410,2017-05-24 21:10:54,120.52,23.44,12,Ms,4.6,台湾嘉义,天然地震,台湾省,台湾省
3411,2017-05-24 17:49:03,120.51,23.43,11,Ms,4.1,台湾嘉义,天然地震,台湾省,台湾省
3412,2017-05-23 21:07:53,89.01,30.7,6,ML,3.3,西藏申扎,天然地震,那曲市,西藏自治区
3413,2017-05-22 18:15:13,106.11,33.91,12,ML,3.0,甘肃徽县,天然地震,陇南市,甘肃省
3414,2017-05-21 07:38:00,113.93,20.09,18,ML,3.8,南海,天然地震,中华人民共和国,中华人民共和国
3415,2017-05-20 02:18:49,73.96,39.16,7,ML,3.3,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3416,2017-05-20 00:02:16,99.34,25.66,8,ML,3.5,云南云龙,天然地震,大理白族自治州,云南省
3417,2017-05-19 23:36:48,112.79,32.57,9,ML,3.2,河南唐河,天然地震,南阳市,河南省
3418,2017-05-19 16:24:00,75.23,37.64,6,ML,3.0,新疆塔什库尔干,天然地震,喀什地区,新疆维吾尔自治区
3419,2017-05-19 07:07:01,96.85,30.29,20,Ms,4.1,西藏八宿,天然地震,昌都市,西藏自治区
3420,2017-05-19 06:06:00,83.63,44.26,12,ML,3.3,新疆乌苏,天然地震,塔城地区,新疆维吾尔自治区
3421,2017-05-19 03:45:13,97.24,36.42,9,ML,3.0,青海都兰,天然地震,海西蒙古族藏族自治州,青海省
3422,2017-05-18 20:45:08,104.35,31.8,14,ML,3.1,四川北川,天然地震,绵阳市,四川省
3423,2017-05-17 22:39:02,85.71,42.41,9,ML,3.4,新疆和静,天然地震,巴音郭楞蒙古自治州,新疆维吾尔自治区
3424,2017-05-16 19:03:02,122.61,24.85,7,Ms,4.8,台湾宜兰东部海域,天然地震,中华人民共和国,中华人民共和国
3425,2017-05-16 07:12:54,121.45,23.35,10,Ms,5.5,台湾台东,天然地震,台湾省,台湾省
3426,2017-05-16 00:20:00,99.01,32.97,31,Ms,4.4,四川石渠,天然地震,甘孜藏族自治州,四川省
3427,2017-05-14 13:28:12,81.33,35.19,10,Ms,4.1,西藏日土,天然地震,阿里地区,西藏自治区
3428,2017-05-13 19:50:39,104.18,32.88,15,ML,3.0,四川平武,天然地震,绵阳市,四川省
3429,2017-05-12 22:18:42,122.08,50.13,18,ML,3.8,内蒙古鄂伦春自治旗,天然地震,呼伦贝尔市,内蒙古自治区
3430,2017-05-11 12:03:40,75.3,37.59,14,Ms,4.1,新疆塔什库尔干,天然地震,喀什地区,新疆维吾尔自治区
3431,2017-05-11 07:53:31,75.26,37.57,8,ML,3.1,新疆塔什库尔干,天然地震,喀什地区,新疆维吾尔自治区
3432,2017-05-11 06:00:55,75.26,37.62,5,ML,4.5,新疆塔什库尔干,天然地震,喀什地区,新疆维吾尔自治区
3433,2017-05-11 05:58:19,75.3,37.6,8,Ms,5.5,新疆塔什库尔干,天然地震,喀什地区,新疆维吾尔自治区
3434,2017-05-08 17:18:22,97.44,32.58,6,ML,3.1,青海玉树,天然地震,昌都市,西藏自治区
3435,2017-05-08 03:04:35,84.89,42.14,18,ML,3.1,新疆轮台,天然地震,巴音郭楞蒙古自治州,新疆维吾尔自治区
3436,2017-05-07 21:35:08,89.29,33.6,7,Ms,3.6,西藏双湖,天然地震,那曲市,西藏自治区
3437,2017-05-07 02:02:40,124.72,25.58,188,mB,4.5,台湾东北以远地区,天然地震,[],[]
3438,2017-05-05 13:07:28,121.62,23.38,33,Ms,4.0,台湾台东海域,天然地震,中华人民共和国,中华人民共和国
3439,2017-05-04 13:40:21,104.89,28.18,10,Ms,4.8,四川珙县,天然地震,宜宾市,四川省
3440,2017-05-04 13:36:30,89.58,33.58,7,ML,3.5,西藏双胡,天然地震,那曲市,西藏自治区
3441,2017-05-04 03:21:09,84.73,43.55,7,ML,3.0,新疆尼勒克,天然地震,伊犁哈萨克自治州,新疆维吾尔自治区
3442,2017-05-01 06:57:09,104.86,28.12,4,ML,3.2,四川珙县,天然地震,宜宾市,四川省
3443,2017-05-01 00:40:09,102.26,24.31,14,ML,3.4,云南峨山,天然地震,玉溪市,云南省
3444,2017-04-29 07:52:02,94.72,37.48,9,ML,3.7,青海大柴旦,天然地震,海西蒙古族藏族自治州,青海省
3445,2017-04-29 00:53:24,115.8,31.69,6,ML,3.1,安徽金寨,天然地震,六安市,安徽省
3446,2017-04-27 10:10:14,86.26,29.3,6,ML,3.0,西藏萨嘎,天然地震,日喀则市,西藏自治区
3447,2017-04-25 22:33:46,75.55,37.25,80,ML,3.9,新疆塔什库尔干,天然地震,喀什地区,新疆维吾尔自治区
3448,2017-04-25 14:06:10,101.6,23.36,22,ML,3.1,云南墨江,天然地震,普洱市,云南省
3449,2017-04-25 01:22:48,106.05,36.37,6,ML,3.4,宁夏海原,天然地震,中卫市,宁夏回族自治区
3450,2017-04-24 07:36:06,80.24,36.5,10,ML,3.2,新疆和田,天然地震,和田地区,新疆维吾尔自治区
3451,2017-04-23 05:26:57,103.97,31.42,18,ML,3.9,四川什邡,天然地震,德阳市,四川省
3452,2017-04-22 16:26:04,79.85,35.83,6,ML,3.2,新疆和田,天然地震,和田地区,新疆维吾尔自治区
3453,2017-04-22 14:09:19,79.03,36.97,15,ML,3.9,新疆皮山,天然地震,和田地区,新疆维吾尔自治区
3454,2017-04-21 00:20:11,121.05,22.91,6,Ms,4.0,台湾台东,天然地震,台湾省,台湾省
3455,2017-04-20 11:39:15,77.9,38.07,10,Ms,4.2,新疆叶城,天然地震,喀什地区,新疆维吾尔自治区
3456,2017-04-20 07:26:54,77.91,38.12,6,ML,3.4,新疆叶城,天然地震,喀什地区,新疆维吾尔自治区
3457,2017-04-19 12:49:13,75.56,39.16,10,ML,3.0,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3458,2017-04-17 02:34:15,120.7,23.27,8,ML,3.7,台湾高雄,天然地震,台湾省,台湾省
3459,2017-04-14 03:41:11,122.39,25.1,179,mB,5.0,台湾新北东部海域,天然地震,中华人民共和国,中华人民共和国
3460,2017-04-12 02:25:36,119.35,30.1,10,Ms,4.1,浙江临安,天然地震,杭州市,浙江省
3461,2017-04-11 02:25:05,104.56,32.22,19,ML,3.7,四川平武,天然地震,绵阳市,四川省
3462,2017-04-08 15:08:29,118.93,14.91,30,Ms,5.1,南海,天然地震,中华人民共和国,中华人民共和国
3463,2017-04-08 02:08:37,120.8,38.08,15,ML,3.5,山东长岛海域,天然地震,中华人民共和国,中华人民共和国
3464,2017-04-07 12:37:15,123.73,32.33,10,ML,3.2,黄海,天然地震,中华人民共和国,中华人民共和国
3465,2017-04-06 22:15:03,83.66,41.33,6,ML,3.0,新疆库车,天然地震,阿克苏地区,新疆维吾尔自治区
3466,2017-04-05 18:34:58,104.84,28.29,10,ML,3.6,四川珙县,天然地震,宜宾市,四川省
3467,2017-04-04 04:57:40,103.41,27.09,8,ML,3.2,云南鲁甸,天然地震,昭通市,云南省
3468,2017-04-03 19:34:17,118.4,45.91,17,ML,3.8,内蒙古东乌珠穆沁旗,天然地震,锡林郭勒盟,内蒙古自治区
3469,2017-04-01 09:10:08,93.32,32.53,7,ML,3.3,西藏聂荣,天然地震,那曲市,西藏自治区
3470,2017-03-30 19:10:02,75.12,39.93,17,ML,3.3,新疆乌恰,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3471,2017-03-30 07:48:17,103.36,27.12,7,ML,3.6,云南鲁甸,天然地震,昭通市,云南省
3472,2017-03-30 00:34:01,121.07,22.51,6,Ms,4.0,台湾台东海域,天然地震,中华人民共和国,中华人民共和国
3473,2017-03-27 23:26:57,75.78,40.04,8,ML,3.3,新疆乌恰,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3474,2017-03-27 22:06:53,120.8,38.1,15,ML,3.7,山东长岛海域,天然地震,中华人民共和国,中华人民共和国
3475,2017-03-27 10:21:50,123.45,46.3,19,ML,3.3,黑龙江泰来,天然地震,齐齐哈尔市,黑龙江省
3476,2017-03-27 09:10:26,99.81,25.81,10,Ms,4.4,云南漾濞,天然地震,大理白族自治州,云南省
3477,2017-03-27 07:55:01,99.8,25.89,12,Ms,5.1,云南漾濞,天然地震,大理白族自治州,云南省
3478,2017-03-27 07:40:29,99.81,25.87,10,Ms,4.9,云南漾濞,天然地震,大理白族自治州,云南省
3479,2017-03-27 06:54:46,83.88,30.57,6,Ms,4.0,西藏仲巴,天然地震,日喀则市,西藏自治区
3480,2017-03-24 11:03:26,119.49,38.79,22,ML,3.9,渤海,天然地震,中华人民共和国,中华人民共和国
3481,2017-03-21 00:54:40,120.77,38.08,6,ML,3.5,山东长岛海域,天然地震,中华人民共和国,中华人民共和国
3482,2017-03-20 07:48:10,121.91,24.91,12,Ms,4.2,台湾宜兰海域,天然地震,中华人民共和国,中华人民共和国
3483,2017-03-19 21:45:13,77.91,37.08,23,ML,3.8,新疆皮山,天然地震,和田地区,新疆维吾尔自治区
3484,2017-03-16 19:18:16,81.25,42.12,7,ML,3.0,新疆拜城,天然地震,阿克苏地区,新疆维吾尔自治区
3485,2017-03-12 20:21:18,103.41,27.09,10,Ms,4.5,云南鲁甸,天然地震,昭通市,云南省
3486,2017-03-12 17:37:37,103.88,38.43,5,ML,3.3,内蒙古阿拉善左旗,天然地震,阿拉善盟,内蒙古自治区
3487,2017-03-10 14:03:19,121.66,24.09,49,ML,3.1,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
3488,2017-03-10 11:09:48,84.0,43.58,9,ML,3.2,新疆尼勒克,天然地震,伊犁哈萨克自治州,新疆维吾尔自治区
3489,2017-03-08 06:10:49,121.95,24.41,12,Ms,4.1,台湾宜兰海域,天然地震,中华人民共和国,中华人民共和国
3490,2017-03-08 00:22:26,84.93,36.67,20,Ms,4.3,新疆且末,天然地震,巴音郭楞蒙古自治州,新疆维吾尔自治区
3491,2017-03-03 02:48:34,120.77,38.06,10,Ms,4.0,山东长岛海域,天然地震,中华人民共和国,中华人民共和国
3492,2017-03-02 08:17:16,81.35,44.22,5,ML,3.1,新疆伊宁,天然地震,伊犁哈萨克自治州,新疆维吾尔自治区
3493,2017-03-01 01:03:11,81.37,39.85,15,Ms,4.0,新疆阿克苏,天然地震,阿克苏地区,新疆维吾尔自治区
3494,2017-02-28 00:18:30,122.75,24.15,40,Ms,4.1,台湾花莲东部海域,天然地震,[],[]
3495,2017-02-27 02:48:46,83.52,30.28,7,Ms,4.2,西藏仲巴,天然地震,日喀则市,西藏自治区
3496,2017-02-26 04:34:02,123.6,36.25,10,ML,3.2,黄海,天然地震,中华人民共和国,中华人民共和国
3497,2017-02-26 03:24:52,103.44,31.0,30,Ms,4.2,四川汶川,天然地震,阿坝藏族羌族自治州,四川省
3498,2017-02-23 02:41:24,110.78,30.76,5,ML,3.7,湖北秭归,天然地震,宜昌市,湖北省
3499,2017-02-22 10:22:42,77.69,40.12,6,ML,3.3,新疆阿图什,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3500,2017-02-21 12:43:16,122.44,25.53,277,mB,4.6,东海,天然地震,中华人民共和国,中华人民共和国
3501,2017-02-20 07:11:42,99.49,26.22,18,ML,3.0,云南剑川,天然地震,大理白族自治州,云南省
3502,2017-02-18 21:37:22,102.03,29.61,15,ML,3.3,四川泸定,天然地震,甘孜藏族自治州,四川省
